iter	RMSE
1665	1041.097566
1666	1039.327297
1667	1037.555807
1668	1036.083139
1669	1034.94433
1670	1033.700909
1671	1033.048965
1672	1031.8194
1673	1030.821024
1674	1030.10151
1675	1028.994692
1676	1027.91128
1677	1027.118821
1678	1026.01606
1679	1024.431118
1680	1022.33734
1681	1021.152048
1682	1020.175867
1683	1018.993607
1684	1018.185171
1685	1016.877433
1686	1016.378262
1687	1015.710511
1688	1013.879582
1689	1013.807972
1690	1013.55126
1691	1013.519494
1692	1012.20518
1693	1010.739184
1694	1009.490674
1695	1007.675368
1696	1007.568133
1697	1006.162566
1698	1004.434667
1699	1003.010978
1700	1002.9548
1701	1000.895634
1702	999.5953927
1703	998.425432
1704	996.8040426
1705	996.4703807
1706	995.7550437
1707	995.0744605
1708	994.8036903
1709	993.3580666
1710	992.5080265
1711	992.4441343
1712	991.7919753
1713	991.7462701
1714	991.0433507
1715	989.6043186
1716	988.7389599
1717	987.3970985
1718	986.454852
1719	985.3877255
1720	984.6837867
1721	983.6962963
1722	982.1286719
1723	982.0243287
1724	980.1088901
1725	978.6523001
1726	978.6165808
1727	977.3693022
1728	976.6687138
1729	975.571475
1730	974.3972012
1731	974.2990213
1732	972.5271549
1733	971.2495093
1734	970.6857228
1735	969.2588277
1736	967.5504466
1737	965.9382371
1738	964.417109
1739	963.2650324
1740	962.7856454
1741	961.3431236
1742	961.227524
1743	960.4983882
1744	959.4802458
1745	959.0912279
1746	957.0779812
1747	955.9073482
1748	954.859113
1749	953.1186004
1750	952.9319013
1751	951.5188728
1752	950.2230357
1753	950.1825074
1754	950.1506195
1755	949.6543151
1756	949.6194172
1757	948.8049883
1758	947.6339737
1759	945.9338989
1760	944.2315629
1761	944.0444849
1762	943.5848665
1763	942.2076301
1764	940.6559391
1765	939.6231597
1766	938.179163
1767	936.924153
1768	936.11137
1769	934.692893
1770	933.640005
1771	932.5649181
1772	931.4761528
1773	929.8735984
1774	929.0269586
1775	928.0930803
1776	926.1968039
1777	925.2739597
1778	924.132667
1779	923.9824608
1780	923.7413841
1781	922.8553007
1782	922.8131855
1783	921.5246545
1784	920.6588798
1785	919.9684215
1786	919.1640488
1787	918.069644
1788	917.1164804
1789	917.0021335
1790	915.7382445
1791	915.6601019
1792	915.3567129
1793	914.6388665
1794	914.3654464
1795	913.737523
1796	913.7057074
1797	911.8546211
1798	911.0946255
1799	911.063519
1800	910.08011
1801	909.6888523
1802	908.8872382
1803	907.7338399
1804	906.2668464
1805	904.4289025
1806	903.4435903
1807	903.3399214
1808	902.5015492
1809	902.4212952
1810	901.3850663
1811	900.1632613
1812	900.1210579
1813	898.8884041
1814	898.7975209
1815	897.5975783
1816	896.6426768
1817	896.0361955
1818	895.1968932
1819	895.0343804
1820	894.9920279
1821	893.9753231
1822	892.4248039
1823	891.7038412
1824	890.5918515
1825	890.5073635
1826	889.8963738
1827	889.7956903
1828	889.3954524
1829	888.2802492
1830	888.2527932
1831	887.1706342
1832	886.5269593
1833	885.2865855
1834	883.9489245
1835	883.224501
1836	883.0739906
1837	882.4888843
1838	881.8207469
1839	880.7817339
1840	879.4256508
1841	878.651177
1842	878.0472756
1843	878.0118109
1844	877.9808405
1845	876.9454954
1846	875.3243287
1847	875.2936045
1848	874.1927463
1849	873.4104271
1850	873.31696
1851	873.2766004
1852	871.4458513
1853	869.6101287
1854	869.5929909
1855	868.3052883
1856	868.249313
1857	867.211833
1858	866.6543891
1859	865.7821813
1860	865.757195
1861	865.7349091
1862	864.7070213
1863	864.6639218
1864	864.4334571
1865	863.5663567
1866	862.3145109
1867	862.2912682
1868	861.6772978
1869	860.6807365
1870	859.7803481
1871	859.6684417
1872	859.643079
1873	858.387956
1874	856.9006494
1875	856.0258328
1876	855.5662647
1877	854.3164646
1878	853.3479013
1879	852.7622117
1880	852.2445237
1881	850.8041925
1882	849.3908015
1883	848.5511487
1884	848.3289419
1885	847.2893925
1886	847.2613097
1887	846.7026593
1888	845.1592914
1889	845.1219074
1890	843.7341931
1891	843.6971687
1892	843.4167738
1893	843.3927115
1894	843.2194654
1895	842.3127906
1896	841.2645616
1897	840.1847356
1898	838.6369732
1899	837.9067054
1900	836.5241701
1901	835.653536
1902	835.0712978
1903	834.0030636
1904	833.8609941
1905	833.0547239
1906	831.9251167
1907	830.7128969
1908	830.4325221
1909	829.6873144
1910	829.6515148
1911	829.6030116
1912	829.5699346
1913	827.9346207
1914	827.0847263
1915	826.2179486
1916	825.2202334
1917	824.8564433
1918	824.8039274
1919	823.6024174
1920	822.6847831
1921	822.6618376
1922	822.0362482
1923	821.4354388
1924	820.1933901
1925	819.9661087
1926	818.3877569
1927	817.1688444
1928	815.9332263
1929	814.501313
1930	814.3999123
1931	813.8482973
1932	813.5388851
1933	812.3178058
1934	811.5865253
1935	811.1310993
1936	809.5727628
1937	809.4833578
1938	808.9710478
1939	808.3454186
1940	808.2924999
1941	807.5353422
1942	806.1395357
1943	805.1269859
1944	804.6005885
1945	803.591787
1946	802.6336362
1947	802.6113798
1948	801.6257413
1949	801.4199539
1950	801.3869952
1951	800.3087136
1952	798.9946832
1953	798.6688987
1954	797.8653432
1955	797.4737297
1956	795.9586111
1957	795.0905881
1958	793.8705392
1959	792.8556144
1960	792.2210628
1961	792.20303
1962	790.6287246
1963	789.4117568
1964	788.408285
1965	788.2258292
1966	788.0786909
1967	787.0404877
1968	786.6666493
1969	785.8143115
1970	785.7597929
1971	784.3827429
1972	783.9747036
1973	783.2985442
1974	782.8712249
1975	781.8571355
1976	781.1672748
1977	781.1363435
1978	780.5362008
1979	780.5092455
1980	779.6537562
1981	778.8972364
1982	778.2483072
1983	776.8750616
1984	776.0432134
1985	775.0160576
1986	774.2052089
1987	774.1823136
1988	772.9324211
1989	771.773645
1990	771.2061403
1991	770.3259416
1992	769.9031336
1993	769.2984797
1994	769.1924421
1995	767.5988131
1996	766.3926858
1997	765.373065
1998	763.8883954
1999	763.3185641
2000	762.5317999
2001	761.5888365
2002	761.0416217
2003	760.1535891
2004	759.4222431
2005	758.1788004
2006	757.3560589
2007	756.9227229
2008	755.9963193
2009	755.123145
2010	753.9771763
2011	752.8757067
2012	752.2686073
2013	752.2438627
2014	751.0572085
2015	750.4620688
2016	749.3623189
2017	748.2108245
2018	747.1277516
2019	745.8650491
2020	744.907888
2021	743.7720724
2022	743.7450108
2023	743.6903878
2024	742.5384777
2025	742.488467
2026	741.7721132
2027	740.8644933
2028	740.0783244
2029	739.8459402
2030	739.828822
2031	738.7810247
2032	738.2532865
2033	737.6941508
2034	737.1561656
2035	736.3480466
2036	736.2512847
2037	735.1188559
2038	735.0663137
2039	734.7509788
2040	733.8100951
2041	732.7516479
2042	732.2022356
2043	731.6377615
2044	731.141708
2045	730.1312909
2046	729.1619725
2047	727.9500314
2048	727.7388335
2049	727.2217422
2050	726.5208726
2051	725.1919112
2052	724.7765302
2053	724.3194397
2054	724.2864482
2055	723.6522771
2056	723.0347143
2057	722.3133015
2058	721.971066
2059	721.1495167
2060	720.7327935
2061	720.3723777
2062	719.331308
2063	718.7279311
2064	717.9597217
2065	717.2997045
2066	716.3177716
2067	715.8309042
2068	715.1142138
2069	713.8611468
2070	713.8430144
2071	713.1781855
2072	712.746304
2073	711.9573578
2074	711.895974
2075	710.977117
2076	709.8321171
2077	709.7990716
2078	709.1088512
2079	709.0859282
2080	708.173492
2081	707.4075627
2082	706.7986136
2083	705.7262943
2084	705.692162
2085	705.0995991
2086	704.5010345
2087	703.6834331
2088	702.9213511
2089	702.2870775
2090	701.4394146
2091	700.4996997
2092	699.4023023
2093	698.3216283
2094	697.8928973
2095	697.5441839
2096	697.3961271
2097	697.0211281
2098	696.5617602
2099	695.3843517
2100	695.2334468
2101	694.4717146
2102	693.2945697
2103	693.1697366
2104	692.5974984
2105	692.2690962
2106	691.1975918
2107	691.1598926
2108	689.9768948
2109	689.6118207
2110	689.5677068
2111	688.8250113
2112	688.4632455
2113	687.6718102
2114	687.6032864
2115	687.405006
2116	687.1946088
2117	686.271271
2118	685.7275422
2119	684.7295916
2120	684.2257822
2121	683.6469591
2122	682.9378055
2123	682.6594077
2124	682.5454966
2125	681.9276754
2126	681.9094503
2127	681.4465068
2128	680.3353936
2129	679.5752196
2130	678.8262254
2131	678.2562797
2132	676.8910457
2133	676.4550405
2134	675.9887444
2135	674.5681009
2136	673.394526
2137	672.9257075
2138	672.4410741
2139	671.3557578
2140	670.511666
2141	669.3688897
2142	668.4622951
2143	667.4711399
2144	666.5987531
2145	665.9083656
2146	665.589755
2147	665.5686388
2148	665.236786
2149	664.4463455
2150	663.4946354
2151	662.7570562
2152	662.0623125
2153	661.3624708
2154	660.537083
2155	660.4106913
2156	659.858166
2157	659.4186571
2158	658.5131784
2159	657.6600196
2160	657.6468561
2161	656.8273513
2162	656.1525254
2163	655.3431096
2164	654.461883
2165	653.5065773
2166	653.0825626
2167	651.9750231
2168	651.9300853
2169	651.2699083
2170	650.5754255
2171	649.5311868
2172	648.9398853
2173	647.8324224
2174	647.2168125
2175	646.2738532
2176	645.7521483
2177	645.1916319
2178	644.2906218
2179	643.5993203
2180	643.0614685
2181	642.0733246
2182	641.1657198
2183	640.4167541
2184	639.7931843
2185	639.0403189
2186	638.7316309
2187	638.303634
2188	638.2490816
2189	638.0114201
2190	637.0390319
2191	636.058339
2192	635.7750681
2193	635.6630533
2194	635.6476098
2195	635.169625
2196	635.1518899
2197	634.51052
2198	634.1210361
2199	633.3241755
2200	632.7117039
2201	631.7866666
2202	631.6018286
2203	631.1435781
2204	631.0944195
2205	631.0629562
2206	630.6527408
2207	630.6026554
2208	630.5493221
2209	629.7226733
