iter	RMSE
1500	0.01127092723
1501	0.01125997038
1502	0.01124727322
1503	0.01123731192
1504	0.01122873942
1505	0.01121592835
1506	0.01120358963
1507	0.01119153488
1508	0.01118420511
1509	0.01117338482
1510	0.0111642202
1511	0.01115332586
1512	0.01114172084
1513	0.01113224582
1514	0.01112429095
1515	0.01111814544
1516	0.01110712402
1517	0.01109831402
1518	0.01109183921
1519	0.01108349102
1520	0.01107487091
1521	0.01106397078
1522	0.01105576445
1523	0.01103570416
1524	0.01103075878
1525	0.01102559472
1526	0.0110152445
1527	0.01100418105
1528	0.0109967705
1529	0.01098890841
1530	0.01097862636
1531	0.01096835517
1532	0.01095964065
1533	0.01094994514
1534	0.01094110593
1535	0.01093418061
1536	0.01092304569
1537	0.01091235743
1538	0.0109012422
1539	0.01089140078
1540	0.01087542868
1541	0.01086788682
1542	0.01085927943
1543	0.01084936898
1544	0.01083931955
1545	0.01082733441
1546	0.010812851
1547	0.01080485798
1548	0.01079304328
1549	0.0107843271
1550	0.01077660937
1551	0.01076665915
1552	0.01075165943
1553	0.01074168752
1554	0.01073035726
1555	0.01071833639
1556	0.01070599258
1557	0.01069768404
1558	0.01068556481
1559	0.01067787501
1560	0.01065990891
1561	0.01065206996
1562	0.01064544721
1563	0.01063674324
1564	0.01062940363
1565	0.01061524421
1566	0.01060533279
1567	0.01059537072
1568	0.01057695555
1569	0.01056513486
1570	0.01055661827
1571	0.01054955441
1572	0.01054084779
1573	0.01053564071
1574	0.01052535467
1575	0.01051821756
1576	0.01050410984
1577	0.01049345337
1578	0.01048266734
1579	0.01047334639
1580	0.01045978544
1581	0.01045235838
1582	0.01044201687
1583	0.01043279689
1584	0.01042085082
1585	0.01040530969
1586	0.01039482073
1587	0.01038836699
1588	0.01038478519
1589	0.01037782436
1590	0.01037185328
1591	0.01036530997
1592	0.01035876903
1593	0.01034398185
1594	0.01033690612
1595	0.01032794612
1596	0.01031926326
1597	0.01031070399
1598	0.01030341868
1599	0.01029248822
1600	0.01028527757
1601	0.01027421028
1602	0.01026138436
1603	0.01025662057
1604	0.01024743121
1605	0.01023964157
1606	0.01023548978
1607	0.01023040199
1608	0.01022250026
1609	0.01021579996
1610	0.01020764654
1611	0.01019502932
1612	0.01018331688
1613	0.01017153161
1614	0.01016578828
1615	0.01015554227
1616	0.01014304564
1617	0.01013824314
1618	0.01012452756
1619	0.01011525881
1620	0.01010874003
1621	0.0100959852
1622	0.01008608478
1623	0.01007626629
1624	0.010062795
1625	0.01005539708
1626	0.01004505009
1627	0.01003869348
1628	0.01002997804
1629	0.01001720454
1630	0.01001154949
1631	0.01000891889
1632	0.01000085001
1633	0.009988657259
1634	0.009980946705
1635	0.009972102213
1636	0.009964289686
1637	0.009957330731
1638	0.009946710689
1639	0.009933916578
1640	0.009922881657
1641	0.009916287054
1642	0.009909532412
1643	0.009899744524
1644	0.009893227355
1645	0.009878734386
1646	0.009872218696
1647	0.009862574689
1648	0.00984982381
1649	0.009841172951
1650	0.009829577173
1651	0.009821929796
1652	0.009812824832
1653	0.009801539804
1654	0.00979031901
1655	0.009786478172
1656	0.009779398377
1657	0.009768859253
1658	0.009758668481
1659	0.009747983328
1660	0.009739416943
1661	0.009723481448
1662	0.009710929423
1663	0.009703966282
1664	0.009695298528
1665	0.009688430907
1666	0.009682375749
1667	0.009674882907
1668	0.009666043548
1669	0.009654849624
1670	0.009645904805
1671	0.009639688328
1672	0.009627616249
1673	0.009619797363
1674	0.009604112665
1675	0.00959755495
1676	0.009590153432
1677	0.009579397172
1678	0.009571720409
1679	0.009565017189
1680	0.009557752792
1681	0.009552696031
1682	0.009542953149
1683	0.009535441917
1684	0.009529616823
1685	0.0095183308
1686	0.00951356593
1687	0.009504760344
1688	0.009500817105
1689	0.009495087473
1690	0.009484400366
1691	0.009471729178
1692	0.009465051038
1693	0.009455582831
1694	0.009445678821
1695	0.009436682888
1696	0.009426823743
1697	0.009417940639
1698	0.009413147691
1699	0.009407288551
1700	0.009403592584
1701	0.009393501423
1702	0.009385632971
1703	0.009377817908
1704	0.009371505759
1705	0.009366053114
1706	0.009354418398
1707	0.009345465976
1708	0.009339465049
1709	0.009331874197
1710	0.009326594037
1711	0.00931745427
1712	0.009310603689
1713	0.00930247049
1714	0.009293706537
1715	0.009285480482
1716	0.009280738967
1717	0.009273471305
1718	0.009264775222
1719	0.009252951411
1720	0.009245472825
1721	0.009238110719
1722	0.009231334531
1723	0.009227765383
1724	0.009217561247
1725	0.009209677447
1726	0.009203254489
1727	0.009192242818
1728	0.00918106819
1729	0.009172080237
1730	0.009165698372
1731	0.009157809428
1732	0.009148543579
1733	0.009139726157
1734	0.009134691045
1735	0.009128332707
1736	0.009120531803
1737	0.009112339229
1738	0.009104747192
1739	0.009098096493
1740	0.009093228271
1741	0.009084626452
1742	0.009076951213
1743	0.009067495329
1744	0.009057785165
1745	0.009048248604
1746	0.009039987793
1747	0.009030304671
1748	0.009023084451
1749	0.009010157737
1750	0.009006088363
1751	0.008995595997
1752	0.008985021828
1753	0.008979875794
1754	0.008972873548
1755	0.008960823556
1756	0.008954132501
1757	0.008948574306
1758	0.008940358159
1759	0.008927964023
1760	0.008920499797
1761	0.008915883295
1762	0.008907543704
1763	0.008900624871
1764	0.00889441319
1765	0.008888797255
1766	0.008883023647
1767	0.008877427994
1768	0.008870038698
1769	0.008859142374
1770	0.008852819705
1771	0.008843373284
1772	0.008835870433
1773	0.008827503235
1774	0.008819144186
1775	0.008809038042
1776	0.008801874939
1777	0.00879433777
1778	0.008788477033
1779	0.008781431791
1780	0.008775986624
1781	0.00876906142
1782	0.008765519115
1783	0.008758815419
1784	0.008751590719
1785	0.008743332115
1786	0.008737108672
1787	0.008730398819
1788	0.008722642784
1789	0.008714862717
1790	0.008707107412
1791	0.008699780056
1792	0.008690613519
1793	0.008681345952
1794	0.008673439758
1795	0.008666736982
1796	0.008657782592
1797	0.008650655929
1798	0.008642730326
1799	0.008630023455
1800	0.008622986005
1801	0.008619336603
1802	0.008616318594
1803	0.008611666036
1804	0.008602092537
1805	0.008593179627
1806	0.008584262725
1807	0.008574294007
1808	0.008568360969
1809	0.008563387018
1810	0.008559066624
1811	0.00855062321
1812	0.00854089336
1813	0.008534969921
1814	0.008529610084
1815	0.008522493584
1816	0.00851463688
1817	0.008506880928
1818	0.008500707396
1819	0.008491589279
1820	0.008486455007
1821	0.008481203529
1822	0.008474231438
1823	0.00846851032
1824	0.008461688707
1825	0.008450918705
1826	0.0084407056
1827	0.008432056346
1828	0.008422752568
1829	0.008415478607
1830	0.008407832452
1831	0.008396200774
1832	0.008388942721
1833	0.008380967029
1834	0.008373582612
1835	0.008365807839
1836	0.008358860128
1837	0.008353311833
1838	0.008343525106
1839	0.008338545107
1840	0.008331543878
1841	0.008315434709
1842	0.008308262416
1843	0.0083034226
1844	0.008296720765
1845	0.008287862107
1846	0.00827995173
1847	0.008270461125
1848	0.008263903475
1849	0.008256465155
1850	0.008253024798
1851	0.008247230557
1852	0.008241884509
1853	0.008235490995
1854	0.008228240597
1855	0.008218962961
1856	0.008211525341
1857	0.008204242369
1858	0.00819708638
1859	0.008190957566
1860	0.008183326698
1861	0.008176551385
1862	0.008167336606
1863	0.008163823289
1864	0.008159246825
1865	0.008153065605
1866	0.008147440493
1867	0.008139020509
1868	0.008131886773
1869	0.008124819229
1870	0.008118199841
1871	0.008112322993
1872	0.008106621707
1873	0.008100685631
1874	0.008091285678
1875	0.008087788356
1876	0.008082621578
1877	0.008073452562
1878	0.008067430649
1879	0.008058090423
1880	0.008053598216
1881	0.008046215801
1882	0.008041456801
1883	0.008033789174
1884	0.008022343023
1885	0.008012639927
1886	0.008007120182
1887	0.008002781721
1888	0.007995020452
1889	0.007990124998
1890	0.007982430964
1891	0.007976493056
1892	0.007963018503
1893	0.007955767624
1894	0.007951022898
1895	0.00794419176
1896	0.007936898513
1897	0.007929828293
1898	0.007919690833
1899	0.007914384335
1900	0.007906044657
1901	0.007899069429
1902	0.0078909329
1903	0.00788617065
1904	0.007879655582
1905	0.007875027775
1906	0.007868936775
1907	0.007865687421
1908	0.007853628489
1909	0.007848944156
1910	0.007843710053
1911	0.007836892957
1912	0.007828896946
1913	0.007824475083
1914	0.007820067147
1915	0.007816708393
1916	0.007808135774
1917	0.007802930538
1918	0.007798093174
1919	0.007792859359
1920	0.007785155241
1921	0.007779884843
1922	0.007775691638
1923	0.007769148465
1924	0.007756750825
1925	0.007748795614
1926	0.007741153741
1927	0.007736277875
1928	0.007729001404
1929	0.007724079696
1930	0.007716825833
1931	0.007709649449
1932	0.007699614982
1933	0.007690843815
1934	0.007685418423
1935	0.0076755522
1936	0.007670089205
1937	0.007667008851
1938	0.007660823671
1939	0.007655487822
1940	0.007649184585
1941	0.007642548977
1942	0.00763676716
1943	0.007630122219
1944	0.007622377457
1945	0.007618126715
1946	0.007615499572
1947	0.007608189351
1948	0.007597443775
1949	0.007593844575
1950	0.007587698927
1951	0.007582137637
1952	0.007573012614
1953	0.007570913999
1954	0.007561686828
1955	0.007554590835
1956	0.007550512927
1957	0.00754629331
1958	0.007537077405
1959	0.007530335025
1960	0.007527374128
1961	0.007523528043
1962	0.007516367386
1963	0.007512283747
1964	0.007509937026
1965	0.00750413917
1966	0.007498073245
1967	0.007493873424
1968	0.007487899528
1969	0.007485444615
1970	0.007480259932
1971	0.007475571993
1972	0.007470977286
1973	0.007465197545
1974	0.00745916975
1975	0.007453491074
1976	0.00744575129
1977	0.007438485771
1978	0.007432064574
1979	0.007426429733
1980	0.007422543392
1981	0.007411972246
1982	0.007404754931
1983	0.00740107049
1984	0.007397744479
1985	0.007393818537
1986	0.007387260234
1987	0.007382165105
1988	0.007377165005
1989	0.00737038936
1990	0.007362984648
1991	0.007356594464
1992	0.007351165974
1993	0.007347630119
1994	0.007342804135
1995	0.007333313614
1996	0.00732805932
1997	0.007320686842
1998	0.007313489953
1999	0.007310177395
